Drill Listing
=============
Drill: .012  Tool: 1  Feed: 95  Speed: 300
X 1133857  Y 1436173
X 1123857  Y 1021826
X 1133857  Y 1021826
X 1113857  Y 1021826
X 1103857  Y 1021826
X 1093857  Y 1021826
X 1103857  Y 1011826
X 1123857  Y 1011826
X 1093857  Y 1011826
X 1133857  Y 1011826
X 1113857  Y 1011826
X 1143857  Y 1011826
X 1153857  Y 1011826
X 1163857  Y 1011826
X 1183857  Y 1011826
X 1173857  Y 1011826
X 1163857  Y 1021826
X 1153857  Y 1021826
X 1183857  Y 1021826
X 1143857  Y 1021826
X 1173857  Y 1021826
X 1163857  Y 1436173
X 1143857  Y 1436173
X 1153857  Y 1436173
X 1173857  Y 1436173
X 1183857  Y 1436173
X 1153857  Y 1446173
X 1143857  Y 1446173
X 1173857  Y 1446173
X 1163857  Y 1446173
X 1183857  Y 1446173
X 1193857  Y 1446173
X 1203857  Y 1446173
X 1193857  Y 1436173
X 1203857  Y 1436173
X 1203857  Y 1021826
X 1193857  Y 1021826
X 1203857  Y 1011826
X 1193857  Y 1011826

Drill: .12795  Tool: 6  Feed: 35  Speed: 794
X 1181102  Y 1077086

Drill: .21063  Tool: 7  Feed: 0  Speed: 0
X 1039371  Y 1164055
X 1228347  Y 1317598

End of Listing
